species,id,sex,x,y,UTMzone,datetime
Bungarus fasciatus,BUFA001,M,821579,1608191,47N,2017-08-08 00:00
Bungarus fasciatus,BUFA001,M,821544,1607939,47N,2017-08-09 00:00
Bungarus fasciatus,BUFA001,M,821544,1607939,47N,2017-08-10 00:00
Bungarus fasciatus,BUFA001,M,820905,1608127,47N,2017-08-11 00:00
Bungarus fasciatus,BUFA001,M,820753,1608348,47N,2017-08-12 00:00
Bungarus fasciatus,BUFA001,M,820792,1608464,47N,2017-08-13 00:00
Bungarus fasciatus,BUFA001,M,820774,1608436,47N,2017-08-14 00:00
Bungarus fasciatus,BUFA001,M,820774,1608436,47N,2017-08-15 00:00
Bungarus fasciatus,BUFA001,M,820774,1608436,47N,2017-08-16 00:00
Bungarus fasciatus,BUFA001,M,820774,1608436,47N,2017-08-17 00:00
Bungarus fasciatus,BUFA001,M,820774,1608436,47N,2017-08-18 00:00
Bungarus fasciatus,BUFA001,M,820774,1608436,47N,2017-08-19 00:00
Bungarus fasciatus,BUFA001,M,820774,1608436,47N,2017-08-20 00:00
Bungarus fasciatus,BUFA001,M,820774,1608436,47N,2017-08-22 00:00
Bungarus fasciatus,BUFA001,M,820774,1608436,47N,2017-08-23 00:00
Bungarus fasciatus,BUFA001,M,820774,1608436,47N,2017-08-25 00:00
Bungarus fasciatus,BUFA001,M,820774,1608436,47N,2017-08-26 00:00
Bungarus fasciatus,BUFA001,M,820763,1608471,47N,2017-08-27 00:00
Bungarus fasciatus,BUFA001,M,820763,1608471,47N,2017-08-28 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-08-29 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-08-30 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-01 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-02 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-03 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-04 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-05 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-06 00:00
Bungarus fasciatus,BUFA001,M,820795,1608469,47N,2017-09-07 00:00
Bungarus fasciatus,BUFA001,M,821072,1608816,47N,2017-09-08 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-09 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-10 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-11 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-12 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-13 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-14 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-16 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-17 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-18 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-19 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-20 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-21 00:00
Bungarus fasciatus,BUFA001,M,820725,1608380,47N,2017-09-22 00:00
Bungarus fasciatus,BUFA001,M,820935,1608564,47N,2017-09-23 00:00
Bungarus fasciatus,BUFA001,M,821374,1608619,47N,2017-09-24 00:00
Bungarus fasciatus,BUFA001,M,821323,1608213,47N,2017-09-25 00:00
Bungarus fasciatus,BUFA001,M,821323,1608213,47N,2017-09-26 00:00
Bungarus fasciatus,BUFA001,M,821323,1608213,47N,2017-09-27 00:00
Bungarus fasciatus,BUFA001,M,821323,1608213,47N,2017-09-28 00:00
Bungarus fasciatus,BUFA001,M,821323,1608213,47N,2017-09-29 00:00
Bungarus fasciatus,BUFA001,M,821320,1608297,47N,2017-09-30 00:00
Bungarus fasciatus,BUFA001,M,821581,1608203,47N,2017-10-01 00:00
Bungarus fasciatus,BUFA001,M,821702,1608018,47N,2017-10-02 00:00
Bungarus fasciatus,BUFA001,M,821487,1607620,47N,2017-10-03 00:00
Bungarus fasciatus,BUFA001,M,821487,1607620,47N,2017-10-04 00:00
Bungarus fasciatus,BUFA001,M,821321,1608242,47N,2017-10-05 00:00
Bungarus fasciatus,BUFA001,M,821321,1608242,47N,2017-10-06 00:00
Bungarus fasciatus,BUFA001,M,821487,1608965,47N,2017-10-08 00:00
Bungarus fasciatus,BUFA001,M,821487,1608965,47N,2017-10-10 00:00
Bungarus fasciatus,BUFA001,M,821487,1608965,47N,2017-10-11 00:00
Bungarus fasciatus,BUFA001,M,821487,1608965,47N,2017-10-12 00:00
Bungarus fasciatus,BUFA001,M,821487,1608965,47N,2017-10-15 00:00
Bungarus fasciatus,BUFA001,M,821487,1608965,47N,2017-10-16 00:00
Bungarus fasciatus,BUFA001,M,821487,1608965,47N,2017-10-19 00:00
Bungarus fasciatus,BUFA001,M,821487,1608965,47N,2017-10-20 00:00
Bungarus fasciatus,BUFA001,M,821487,1608965,47N,2017-10-21 00:00
Bungarus fasciatus,BUFA001,M,821590,1608203,47N,2017-10-23 00:00
Bungarus fasciatus,BUFA001,M,821590,1608203,47N,2017-10-25 00:00
Bungarus fasciatus,BUFA001,M,821590,1608203,47N,2017-10-27 00:00
Bungarus fasciatus,BUFA001,M,820928,1608519,47N,2017-11-03 00:00
Bungarus fasciatus,BUFA001,M,820928,1608519,47N,2017-11-04 00:00
Bungarus fasciatus,BUFA001,M,820928,1608519,47N,2017-11-05 00:00
Bungarus fasciatus,BUFA001,M,820928,1608519,47N,2017-11-06 00:00
Bungarus fasciatus,BUFA001,M,820928,1608519,47N,2017-11-07 00:00
Bungarus fasciatus,BUFA001,M,820935,1608564,47N,2017-11-08 00:00
Bungarus fasciatus,BUFA001,M,821373,1608605,47N,2017-11-09 00:00
Bungarus fasciatus,BUFA001,M,821358,1608353,47N,2017-11-10 00:00
Bungarus fasciatus,BUFA001,M,821358,1608353,47N,2017-11-11 00:00
Bungarus fasciatus,BUFA001,M,821358,1608353,47N,2017-11-12 00:00
Bungarus fasciatus,BUFA001,M,821358,1608353,47N,2017-11-13 00:00
Bungarus fasciatus,BUFA001,M,821358,1608353,47N,2017-11-14 00:00
Bungarus fasciatus,BUFA001,M,821358,1608353,47N,2017-11-15 00:00
Bungarus fasciatus,BUFA001,M,821358,1608353,47N,2017-11-17 00:00
Bungarus fasciatus,BUFA001,M,821358,1608353,47N,2017-11-21 00:00
Bungarus fasciatus,BUFA001,M,821564,1607962,47N,2017-11-22 00:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-03-13 17:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-03-14 17:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-03-17 17:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-03-18 17:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-03-19 17:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-03-20 17:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-03-21 17:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-03-22 17:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-03-23 17:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-03-24 17:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-03-26 17:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-03-27 17:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-03-28 17:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-03-29 17:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-03-30 17:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-03-31 17:00
Bungarus fasciatus,BUFA004,F,820757,1608307,47N,2017-04-01 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-02 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-03 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-04 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-05 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-06 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-07 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-08 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-09 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-10 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-11 17:00
Bungarus fasciatus,BUFA004,F,820746,1608323,47N,2017-04-12 17:00
Bungarus fasciatus,BUFA004,F,820746,1608323,47N,2017-04-13 17:00
Bungarus fasciatus,BUFA004,F,820756,1608351,47N,2017-04-14 17:00
Bungarus fasciatus,BUFA004,F,820777,1608418,47N,2017-04-15 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-16 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-17 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-18 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-19 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-20 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-21 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-23 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-24 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-25 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-04-26 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-02 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-03 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-04 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-05 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-06 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-07 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-08 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-09 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-10 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-11 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-12 17:00
Bungarus fasciatus,BUFA004,F,820820,1608421,47N,2017-05-13 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-14 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-15 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-16 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-17 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-18 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-19 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-20 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-21 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-22 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-23 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-27 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-28 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-29 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-30 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-05-31 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-06-02 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-06-03 17:00
Bungarus fasciatus,BUFA004,F,820773,1608418,47N,2017-06-04 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-06-05 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-06-06 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-06-07 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-06-08 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-06-09 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-06-10 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-06-11 17:00
Bungarus fasciatus,BUFA004,F,820760,1608272,47N,2017-06-12 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-06-13 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-06-14 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-06-15 17:00
Bungarus fasciatus,BUFA004,F,820797,1608310,47N,2017-06-16 17:00
Bungarus fasciatus,BUFA004,F,820746,1608323,47N,2017-06-17 17:00
Bungarus fasciatus,BUFA004,F,820746,1608323,47N,2017-06-18 17:00
Bungarus fasciatus,BUFA004,F,820746,1608323,47N,2017-06-19 17:00
Bungarus fasciatus,BUFA004,F,820747,1608313,47N,2017-06-20 17:00
Bungarus fasciatus,BUFA004,F,820747,1608313,47N,2017-06-21 17:00
Bungarus fasciatus,BUFA004,F,820747,1608313,47N,2017-06-22 17:00
Bungarus fasciatus,BUFA004,F,820747,1608313,47N,2017-06-23 17:00
Bungarus fasciatus,BUFA004,F,820802,1608211,47N,2017-06-24 17:00
Bungarus fasciatus,BUFA004,F,820802,1608211,47N,2017-06-25 17:00
Bungarus fasciatus,BUFA004,F,820558,1608130,47N,2017-06-26 17:00
Bungarus fasciatus,BUFA004,F,820635,1608066,47N,2017-06-27 17:00
Bungarus fasciatus,BUFA004,F,820491,1608099,47N,2017-06-28 17:00
Bungarus fasciatus,BUFA004,F,820491,1608099,47N,2017-06-29 17:00
Bungarus fasciatus,BUFA004,F,820483,1608084,47N,2017-06-30 17:00
Bungarus fasciatus,BUFA004,F,820705,1608042,47N,2017-07-01 17:00
Bungarus fasciatus,BUFA004,F,820492,1608120,47N,2017-07-02 17:00
Bungarus fasciatus,BUFA004,F,820507,1608174,47N,2017-07-03 17:00
Bungarus fasciatus,BUFA004,F,820727,1608340,47N,2017-07-04 17:00
Bungarus fasciatus,BUFA004,F,820777,1608418,47N,2017-07-05 17:00
Bungarus fasciatus,BUFA004,F,820777,1608418,47N,2017-07-06 17:00
Bungarus fasciatus,BUFA004,F,820777,1608418,47N,2017-07-07 17:00
Bungarus fasciatus,BUFA004,F,820777,1608418,47N,2017-07-08 17:00
Bungarus fasciatus,BUFA004,F,820777,1608418,47N,2017-07-09 17:00
Bungarus fasciatus,BUFA004,F,820777,1608418,47N,2017-07-10 17:00
Bungarus fasciatus,BUFA004,F,820777,1608418,47N,2017-07-11 17:00
Bungarus fasciatus,BUFA004,F,820777,1608418,47N,2017-07-12 17:00
Bungarus fasciatus,BUFA004,F,820777,1608418,47N,2017-07-13 17:00
Bungarus fasciatus,BUFA004,F,820777,1608418,47N,2017-07-14 17:00
Bungarus fasciatus,BUFA004,F,820719,1608313,47N,2017-07-18 17:00
Bungarus fasciatus,BUFA004,F,820719,1608313,47N,2017-07-23 17:00
Bungarus fasciatus,BUFA004,F,820719,1608313,47N,2017-07-24 17:00
Bungarus fasciatus,BUFA004,F,820719,1608313,47N,2017-07-25 17:00
Bungarus fasciatus,BUFA004,F,820719,1608313,47N,2017-07-26 17:00
Bungarus fasciatus,BUFA004,F,820719,1608313,47N,2017-07-27 17:00
Bungarus fasciatus,BUFA004,F,820719,1608313,47N,2017-07-28 17:00
Bungarus fasciatus,BUFA004,F,820726,1608312,47N,2017-07-29 17:00
Bungarus fasciatus,BUFA004,F,820806,1608212,47N,2017-08-02 17:00
Bungarus fasciatus,BUFA004,F,820806,1608212,47N,2017-08-03 17:00
Bungarus fasciatus,BUFA004,F,820806,1608212,47N,2017-08-04 17:00
Bungarus fasciatus,BUFA004,F,820806,1608212,47N,2017-08-05 17:00
Bungarus fasciatus,BUFA004,F,820806,1608212,47N,2017-08-06 17:00
Bungarus fasciatus,BUFA004,F,820806,1608212,47N,2017-08-07 17:00
Bungarus fasciatus,BUFA004,F,820724,1608059,47N,2017-08-08 17:00
Bungarus fasciatus,BUFA004,F,820724,1608039,47N,2017-08-09 17:00
Bungarus fasciatus,BUFA004,F,820724,1608039,47N,2017-08-10 17:00
Bungarus fasciatus,BUFA004,F,820824,1607941,47N,2017-08-11 17:00
Bungarus fasciatus,BUFA004,F,820824,1607941,47N,2017-08-12 17:00
Bungarus fasciatus,BUFA004,F,820824,1607941,47N,2017-08-13 17:00
Bungarus fasciatus,BUFA004,F,820783,1607982,47N,2017-08-14 17:00
Bungarus fasciatus,BUFA004,F,820783,1607982,47N,2017-08-15 17:00
Bungarus fasciatus,BUFA004,F,820795,1607985,47N,2017-08-16 17:00
Bungarus fasciatus,BUFA004,F,820795,1607985,47N,2017-08-17 17:00
Bungarus fasciatus,BUFA004,F,820795,1607985,47N,2017-08-18 17:00
Bungarus fasciatus,BUFA004,F,820795,1607985,47N,2017-08-19 17:00
Bungarus fasciatus,BUFA004,F,820795,1607985,47N,2017-08-20 17:00
Bungarus fasciatus,BUFA004,F,820795,1607985,47N,2017-08-21 17:00
Bungarus fasciatus,BUFA004,F,820795,1607985,47N,2017-08-22 17:00
Bungarus fasciatus,BUFA004,F,820795,1607985,47N,2017-08-24 17:00
Bungarus fasciatus,BUFA004,F,820795,1607985,47N,2017-08-25 17:00
Bungarus fasciatus,BUFA004,F,820838,1607934,47N,2017-08-26 17:00
Bungarus fasciatus,BUFA004,F,820755,1607976,47N,2017-08-27 17:00
Bungarus fasciatus,BUFA004,F,820755,1607976,47N,2017-08-28 17:00
Bungarus fasciatus,BUFA004,F,820755,1607976,47N,2017-08-29 17:00
Bungarus fasciatus,BUFA004,F,820761,1607557,47N,2017-08-31 17:00
Bungarus fasciatus,BUFA004,F,820619,1607391,47N,2017-09-01 17:00
Bungarus fasciatus,BUFA004,F,820560,1607393,47N,2017-09-02 17:00
Bungarus fasciatus,BUFA004,F,820560,1607393,47N,2017-09-03 17:00
Bungarus fasciatus,BUFA004,F,820560,1607393,47N,2017-09-04 17:00
Bungarus fasciatus,BUFA004,F,820817,1607512,47N,2017-09-05 17:00
Bungarus fasciatus,BUFA004,F,820846,1607655,47N,2017-09-06 17:00
Bungarus fasciatus,BUFA004,F,820795,1607985,47N,2017-09-07 17:00
Bungarus fasciatus,BUFA004,F,820783,1607982,47N,2017-09-08 17:00
Bungarus fasciatus,BUFA004,F,820783,1607982,47N,2017-09-09 17:00
Bungarus fasciatus,BUFA004,F,820783,1607982,47N,2017-09-10 17:00
Bungarus fasciatus,BUFA004,F,820783,1607982,47N,2017-09-11 17:00
Bungarus fasciatus,BUFA004,F,820783,1607982,47N,2017-09-12 17:00
Bungarus fasciatus,BUFA004,F,820783,1607982,47N,2017-09-13 17:00
Bungarus fasciatus,BUFA004,F,820783,1607982,47N,2017-09-15 17:00
Bungarus fasciatus,BUFA004,F,820626,1607736,47N,2017-09-16 17:00
Bungarus fasciatus,BUFA004,F,820711,1607443,47N,2017-09-17 17:00
Bungarus fasciatus,BUFA004,F,820560,1607393,47N,2017-09-18 17:00
Bungarus fasciatus,BUFA004,F,820735,1607305,47N,2017-09-19 17:00
Bungarus fasciatus,BUFA004,F,820735,1607305,47N,2017-09-20 17:00
Bungarus fasciatus,BUFA004,F,820735,1607305,47N,2017-09-21 17:00
Bungarus fasciatus,BUFA004,F,820641,1607265,47N,2017-09-22 17:00
Bungarus fasciatus,BUFA004,F,820641,1607265,47N,2017-09-24 17:00
Bungarus fasciatus,BUFA004,F,820774,1607319,47N,2017-09-25 17:00
Bungarus fasciatus,BUFA004,F,820774,1607319,47N,2017-09-26 17:00
Bungarus fasciatus,BUFA004,F,820774,1607319,47N,2017-09-27 17:00
Bungarus fasciatus,BUFA004,F,820774,1607319,47N,2017-09-28 17:00
Bungarus fasciatus,BUFA004,F,820774,1607319,47N,2017-09-29 17:00
Bungarus fasciatus,BUFA004,F,820774,1607319,47N,2017-09-30 17:00
Bungarus fasciatus,BUFA004,F,820774,1607319,47N,2017-10-01 17:00
Bungarus fasciatus,BUFA004,F,820774,1607319,47N,2017-10-02 17:00
Bungarus fasciatus,BUFA004,F,820774,1607319,47N,2017-10-03 17:00
Bungarus fasciatus,BUFA004,F,820774,1607319,47N,2017-10-04 17:00
Bungarus fasciatus,BUFA004,F,820774,1607319,47N,2017-10-07 17:00
Bungarus fasciatus,BUFA004,F,820595,1607325,47N,2017-10-10 17:00
Bungarus fasciatus,BUFA004,F,820595,1607325,47N,2017-10-11 17:00
Bungarus fasciatus,BUFA003,F,820828,1608446,47N,2017-03-14 17:00
Bungarus fasciatus,BUFA003,F,820807,1608475,47N,2017-03-16 17:00
Bungarus fasciatus,BUFA003,F,820807,1608475,47N,2017-03-17 17:00
Bungarus fasciatus,BUFA003,F,820807,1608475,47N,2017-03-18 17:00
Bungarus fasciatus,BUFA003,F,820807,1608475,47N,2017-03-19 17:00
Bungarus fasciatus,BUFA003,F,820790,1608423,47N,2017-03-20 17:00
Bungarus fasciatus,BUFA003,F,820790,1608423,47N,2017-03-21 17:00
Bungarus fasciatus,BUFA003,F,820790,1608423,47N,2017-03-22 17:00
Bungarus fasciatus,BUFA003,F,820790,1608423,47N,2017-03-23 17:00
Bungarus fasciatus,BUFA003,F,820790,1608423,47N,2017-03-24 17:00
Bungarus fasciatus,BUFA003,F,820790,1608423,47N,2017-03-26 17:00
Bungarus fasciatus,BUFA003,F,820793,1608421,47N,2017-03-27 17:00
Bungarus fasciatus,BUFA003,F,820793,1608421,47N,2017-03-28 17:00
Bungarus fasciatus,BUFA003,F,820793,1608421,47N,2017-03-29 17:00
Bungarus fasciatus,BUFA003,F,820793,1608421,47N,2017-03-30 17:00
Bungarus fasciatus,BUFA003,F,820793,1608421,47N,2017-03-31 17:00
Bungarus fasciatus,BUFA003,F,820793,1608421,47N,2017-04-01 17:00
Bungarus fasciatus,BUFA003,F,820791,1608437,47N,2017-04-02 17:00
Bungarus fasciatus,BUFA003,F,820791,1608437,47N,2017-04-03 17:00
Bungarus fasciatus,BUFA003,F,820777,1608418,47N,2017-04-04 17:00
Bungarus fasciatus,BUFA003,F,820777,1608418,47N,2017-04-05 17:00
Bungarus fasciatus,BUFA003,F,820777,1608418,47N,2017-04-06 17:00
Bungarus fasciatus,BUFA003,F,820777,1608418,47N,2017-04-07 17:00
Bungarus fasciatus,BUFA003,F,820777,1608418,47N,2017-04-08 17:00
Bungarus fasciatus,BUFA003,F,820777,1608418,47N,2017-04-09 17:00
Bungarus fasciatus,BUFA003,F,820777,1608418,47N,2017-04-10 17:00
Bungarus fasciatus,BUFA003,F,820777,1608418,47N,2017-04-11 17:00
Bungarus fasciatus,BUFA003,F,820777,1608418,47N,2017-04-12 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-04-13 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-04-14 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-04-15 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-04-16 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-04-17 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-04-18 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-04-19 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-04-20 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-04-21 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-04-23 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-04-24 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-04-25 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-04-26 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-02 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-03 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-04 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-05 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-06 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-07 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-08 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-09 17:00
Bungarus fasciatus,BUFA003,F,820751,1608343,47N,2017-05-10 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-11 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-12 17:00
Bungarus fasciatus,BUFA003,F,820614,1608609,47N,2017-05-13 17:00
Bungarus fasciatus,BUFA003,F,820608,1608601,47N,2017-05-14 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-15 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-16 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-17 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-18 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-19 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-20 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-21 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-22 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-23 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-27 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-28 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-29 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-30 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-05-31 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-02 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-03 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-04 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-05 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-06 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-07 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-08 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-09 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-10 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-11 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-12 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-13 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-14 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-15 17:00
Bungarus fasciatus,BUFA003,F,820797,1608310,47N,2017-06-16 17:00
